what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399484270033
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399484270073
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399484271775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399484275198
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399484275261
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1399484276763
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399484277950
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1399484277986
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399484278559
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1399484294258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399484299102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399484301823
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399484301930
error,log,,,"Unhandled event loop exception",1399484301980
